WT_glu,trmB_glu,tbsP_glu,DD_glu,WT_noglu,trmB_noglu,tbsP_noglu,DD_noglu,locus_tag,log2FoldChange.x,old_locus_tag,model,log2FoldChange.y,cluster
0.5715698276308286,-0.0382008772959198,-0.8514510609107182,-1.677770142882481,0.7819104141163851,-0.00939827980947269,1.553002709788224,-0.3296625906368487,HVO_RS04830,NA,HVO_0026,interaction,-2.5479621764845746,1
-1.5727192402311043,0.3460761418917485,0.4844305381387331,1.070407131256536,-1.576821611893064,0.30393836451203987,0.49859171660549206,0.4460969597196174,HVO_RS04865,2.671390735063559,HVO_0034,genotype,NA,2
-0.9852605411743393,-0.0523344485667886,1.0946501979591625,1.0135794102142344,-1.4607070060141418,-0.9065593541630289,0.6971970426377331,0.5994346991071696,HVO_RS04900,3.508052053537545,HVO_0041,genotype,NA,3
-1.0264910799429736,-0.04071770556210879,1.0780729582975344,0.9764938431968955,-1.4887305812557232,-0.840524263664498,0.7244893843637488,0.6174074445671279,HVO_RS04905,3.5639004944111687,HVO_0042,genotype,NA,3
-0.9971477697485436,-0.1320539542039558,1.048992569023756,1.033404720396493,-1.4232961948517133,-0.9123198855420181,0.7473550728109838,0.6350654421149938,HVO_RS04910,3.558113335584798,HVO_0043,genotype,NA,3
-1.0223168769406843,-0.03645646001146328,1.080086788842999,1.005583804813174,-1.5056143761005718,-0.8154142144505692,0.7044674283893188,0.5896639054577988,HVO_RS04915,3.550424059759231,HVO_0044,genotype,NA,3
-1.0453406863418835,0.04130462451363666,1.0153656934827908,0.9524577616899539,-1.517083011344621,-0.8365202754740924,0.6824108530678006,0.7074050404064158,HVO_RS04920,3.511560496058721,HVO_0045,genotype,NA,3
-1.0851578930762114,-0.0910177350639501,0.9582450988943283,1.0236134205666085,-1.4720401861370536,-0.7883981532211383,0.6999975279185463,0.7547579201188711,HVO_RS04925,3.478800714043509,HVO_0046,genotype,NA,3
-1.0546338628256533,-0.14370714519967398,0.8456768201410987,1.2746735323585818,-1.1091171627081906,-1.171667334220377,0.7023396286854346,0.6564355237687783,HVO_RS04930,3.036203015724146,HVO_0047,genotype,NA,3
0.2924952554262981,0.5412150812994253,1.2480281203204162,1.104869328522842,-0.2926039833626972,-1.121639347441989,-0.20467927726367166,-1.5676851775006186,HVO_RS06315,NA,HVO_0335,interaction,2.7927116338277616,4
-0.6377360220353447,-0.14108591665632972,0.7001372209754668,0.8250591556625928,-1.0511944537527782,-1.4391478069653696,1.4659555935628943,0.278012229208871,HVO_RS06840,2.4308454804186974,HVO_0445,genotype,NA,3
-0.6377928220961063,-0.02375223812477823,0.717342651943202,0.8247645290308948,-1.1238205437863582,-1.4207359682923975,1.4369505679175487,0.22704382340799603,HVO_RS06845,2.500148875047919,HVO_0446,genotype,NA,3
-0.7636531988305666,0.09592490024825379,0.7127862902313917,0.6922735046272354,-1.3003427219960069,-1.2204255098168493,1.4616623958039987,0.3217743397325446,HVO_RS06850,2.473008630707376,HVO_0447,genotype,NA,3
-0.8384672040086787,-1.012492633626366,0.32306576106060747,0.38579363471644607,0.33629722531863004,-1.4239955895935712,1.5574841854765398,0.6723146206563905,HVO_RS07010,NA,HVO_0478,interaction,4.2176159718709405,5
0.29381763052764376,-0.8293079354077303,-1.2100253520190862,-1.360533651275937,0.9928520267951824,0.1821749859814028,0.8485924704359207,1.0824298249626059,HVO_RS07620,NA,HVO_0607,interaction,-2.4966281343964845,1
-0.10335334853142883,-0.8549170577967226,-1.2097133830504367,-1.0964965181145152,0.7860242535914793,0.06366989963423236,1.0412007826481693,1.3735853716192203,HVO_RS07635,NA,HVO_0610,interaction,-2.6319113808016636,1
0.3288360096858235,-0.7917079505477855,-1.0695213329624809,-1.4256958239156097,0.7775206453826311,0.012921039530085214,1.3431767238954364,0.8244706889318993,HVO_RS07905,NA,HVO_0666,interaction,-2.3824794489453263,1
0.23066931451837175,-0.400474155782653,-1.1428422326207948,-1.5586421885623274,1.0085526262797846,-0.13741170157212004,1.0855177615946627,0.9146305761450731,HVO_RS07920,NA,HVO_0669,interaction,-2.901738259670983,1
0.5047099766009272,-0.04144301077741405,-0.6001343446874435,-0.9291714926073171,0.6050709941591559,-1.2533732789589453,1.8851518857491956,-0.17081072947816134,HVO_RS07995,NA,HVO_0685,interaction,-2.482632871369617,1
0.481359097228866,0.5115144265437007,-0.7900665247805425,-1.358182575251675,0.5170231308042577,-0.6784296063885719,1.7636611863389304,-0.446879134494968,HVO_RS08000,NA,HVO_0686,interaction,-2.880658882379664,1
-1.0406401979005235,-0.9830151548369872,0.26662838986993753,0.3365377106459347,-0.013290958545366676,-1.1712178812596592,1.2754310740700903,1.3295670179565706,HVO_RS08595,NA,HVO_0812,interaction,2.2215992472232133,5
0.42724907517012833,-0.307909595304762,-1.0030943854180507,-1.6818753969177218,0.7813445684058169,-0.2795340334575623,1.218232299515664,0.8455874680064848,HVO_RS08985,NA,HVO_0894,interaction,-3.0064891564943665,1
-1.136234064837959,-0.6350208683333267,0.429065649399351,0.7170349673810804,-1.1114081248113583,-0.6747810446943728,1.1362527647152187,1.2750907211813658,HVO_RS08990,3.433775423001123,HVO_0895,genotype,NA,3
0.20273215125842414,-0.4871880878135522,-1.0556123040998875,-1.5725275939585228,0.9120796246754561,-0.10112798595755408,1.2555375068058172,0.8461066890898168,HVO_RS08995,NA,HVO_0896,interaction,-2.607941811221178,1
0.13331291168024792,-0.6767682355311043,-1.0790198099688715,-1.3175877409275663,0.9311544421623812,-0.26415897059725585,1.3641792056068418,0.9088881975753305,HVO_RS09010,NA,HVO_0900,interaction,-2.208920495179009,1
-1.1211757659869444,-0.5737418313386674,0.5974754958362153,0.9033218604638694,-1.2391230635067028,-0.6775777388722132,0.9592399345922124,1.151581108812234,HVO_RS09500,2.85987535578773,HVO_1002,genotype,NA,3
0.9346722649019591,0.45575855035274504,-0.7749924496940649,-1.2153342850842561,1.0456193201564523,1.1869525174692959,-0.8712461152433852,-0.761429802858745,HVO_RS10425,-5.157269134657055,HVO_1191,genotype,NA,6
0.4517969684756421,-0.5413152390848024,-0.9735109166282085,-1.4648149249563802,0.9850451919313823,-0.46470243182236026,1.326363309429349,0.6811380426553778,HVO_RS11320,NA,HVO_1374,interaction,-3.1882731467926337,1
-1.3682872195268827,-0.5311471199181895,-0.9814686811292154,0.7444187122564977,-0.06059578515694054,-0.31431474478218935,1.0656774124070034,1.4457174258499117,HVO_RS11680,NA,HVO_1446,interaction,2.0367194565455047,5
-0.4843443058576767,-0.6795138983592959,-0.18327478484503962,-0.20271814059352247,-0.49722985005098097,-0.9275836902242687,2.077681040653434,0.8969836292773569,HVO_RS12325,NA,HVO_1586,interaction,-2.942205217873148,5
0.48104965138031214,-0.5430964796779799,-0.6662994361576043,-0.9706487758172119,1.1733035045330806,-0.8097518735242395,1.7077889385043237,-0.3723455292406827,HVO_RS13870,NA,HVO_1913,interaction,-2.3073759239579705,1
0.8309545307364277,0.5200804603573305,-0.7573134108007195,-1.3934461052500327,0.22318521925902823,0.9603046959176335,-1.3050270127357237,0.9212616225160579,HVO_RS14465,-3.833351418608392,HVO_2031,genotype,NA,6
1.0875155307109592,0.434874823041636,-0.796395768795902,-1.4960603858493133,0.4948219281491263,0.7786752275033637,-1.1945426883159398,0.6911113335560695,HVO_RS14480,NA,HVO_2034,interaction,-2.6766868398867496,6
0.9020786445387217,-0.7040324842162544,-0.798411674216046,-0.737211184445973,1.1885016702463644,-1.1689822671437975,1.3155183925498202,0.0025389026871668243,HVO_RS21040,NA,HVO_2142,interaction,-3.0016774466836496,1
-0.8211536478185016,-0.3642734973675555,1.0595097297506164,0.8546679198927597,-1.3231545617464127,-1.0491224812374191,1.084449078483474,0.5590774600430426,HVO_RS16065,2.0718010909991125,HVO_2361,genotype,NA,3
-0.12663070690693243,-0.10358554992547285,0.6592810186789643,1.1801933622703533,-0.7953012574821949,-0.9982008554360231,-1.2307243501017657,1.4149683389030763,HVO_RS16135,NA,HVO_2375,interaction,3.255573443220212,2
0.5198358173003585,-0.34414073400308404,-0.7212846954907809,-0.5406281918984963,0.8402599573624443,-1.3573111279445207,1.7929067576699236,-0.18963778299584255,HVO_RS16610,NA,HVO_2470,interaction,-2.406383708466905,1
-0.6195649817527851,-0.2740150166773416,1.0589500545792763,0.994911999497315,-1.0787777712339917,-1.3545156149662005,1.1937654540777702,0.07924587647595732,HVO_RS16800,1.9928215557674511,HVO_2508,genotype,NA,3
-0.8937680739466417,-0.23794144419665172,0.45025399817231015,0.6072586853857175,-1.2270336548718894,-1.09440662488704,1.2076847287747285,1.1879523855694643,HVO_RS17385,4.073350523416917,HVO_2627,genotype,NA,3
-1.4600542694509628,-0.42715056027276915,0.2545149097491726,0.4793362712544727,-1.0783542191400652,-0.2620109975750083,1.4056491587562336,1.0880697066789267,HVO_RS17390,2.3331121388845553,HVO_2628,genotype,NA,3
1.1689314305250678,0.39139644197426365,-0.7050276724800321,-0.9378085172901506,1.2211667581181784,0.8231749073192061,-1.0537146126321908,-0.9081187355343417,HVO_RS18535,-11.561170659369726,HVO_2861,genotype,NA,6
-1.2784399997578892,-0.25384431844812305,0.32571302137120445,0.6225428035410985,-1.2666597562011026,-0.5543308872830822,1.2457387238840851,1.1592804128938143,HVO_RS18640,2.1170713316505614,HVO_2882,genotype,NA,3
0.5729801380836079,-0.06883950982643183,-1.0213841348600206,-1.7566366496971155,0.9722783834783174,-0.30852670659516185,1.1222283687248202,0.48790011069198197,HVO_RS19100,NA,HVO_2976,interaction,-3.0724241638850605,1
-0.04000154966437119,-0.48823087720450337,-1.1129820217346127,-1.2867440212683834,0.8551192558859083,-0.3361856763166323,1.4490948625468618,0.9599300277557342,HVO_RS00385,NA,HVO_B0080,interaction,-2.780148396742653,1
-0.07797694704685984,-0.4858721550655178,-1.163325561009639,-1.2839813880746764,0.7738166514484176,-0.1972975841284758,1.4952268495391048,0.9394101343376409,HVO_RS00390,NA,HVO_B0081,interaction,-2.9062958435970483,1
0.006200876507527909,-0.4358174830293949,-1.214376742548897,-1.2794317008698421,0.8276561407806104,-0.23973214907912854,1.5058330141658196,0.8296680440733075,HVO_RS00395,NA,HVO_B0082,interaction,-2.7966435401170062,1
0.41129662477324197,-0.6849681556760213,-1.1196084558586545,-1.464981403652965,1.0468627708832523,-0.09225607992587546,1.1027853769308813,0.8008693225261412,HVO_RS00515,NA,HVO_B0106,interaction,-4.938641649510331,1
0.3455029104791202,-0.6877081781972356,-1.1565055054300337,-1.3939007384267983,1.0787360338177885,-0.14568264640094516,1.0855903627940822,0.8739677613640228,HVO_RS00520,NA,HVO_B0107,interaction,-4.427563700691407,1
0.3160779285691084,-0.9910188551509076,-1.135237449186278,-1.0559857466584446,1.1812972216487412,-0.3207163675017585,1.0507612670657533,0.9548220012137858,HVO_RS00525,NA,HVO_B0108,interaction,-3.1344857513403266,1
0.04297609862020318,-0.659905110700899,-1.1594307613344539,-1.3833321753032386,0.6131778030413976,0.15931393940810928,1.0291915564847465,1.3580086497841382,HVO_RS00990,NA,HVO_B0201,interaction,-3.113604613608401,1
0.2398607504206409,-0.7500387835201998,-1.2528370963217772,-1.3996953108136196,0.9468782010526827,0.28411835196615226,1.0294967660663141,0.9022171211498051,HVO_RS01000,NA,HVO_B0203,interaction,-3.393956283545526,1
0.42080212750042484,-0.8534313741766727,-1.1102683458204496,-1.3193089718719953,1.076600372382956,-0.16328737365165866,1.1095102915259196,0.8393832741114786,HVO_RS01010,NA,HVO_B0205,interaction,-3.77962392138912,1
0.275103569165794,-0.9050323305159796,-1.124769115534238,-1.2280416867952784,1.0749275181907396,-0.16516555322117424,1.0548690533633225,1.0181085453468113,HVO_RS01025,NA,HVO_B0208,interaction,-4.093029196965625,1
0.3854520705385951,-0.659057251370058,-1.1849473954316956,-1.3505300892977767,1.024582195152343,-0.25269700362523967,1.0058088127451192,1.0313886612887109,HVO_RS01030,NA,HVO_B0209,interaction,-4.2241469223944685,1
0.37691988813060384,-0.7407950821455587,-1.129558863414153,-1.3570847031163364,0.9765545047012836,-0.2163568804332138,0.9886729584193279,1.1016481778580454,HVO_RS01035,NA,HVO_B0210,interaction,-4.528946802653044,1
0.3439177611541556,-0.6040896328396578,-1.1512177893607314,-1.4374107936337335,0.9627876434927994,-0.19080529265817436,0.9864924049569697,1.0903256988883718,HVO_RS01040,NA,HVO_B0211,interaction,-4.096964199956478,1
0.29703659601294774,-0.7979578018970254,-1.215436098379338,-1.2677000811152328,1.038483886884998,-0.10062041284649521,0.9573086971673518,1.0888852141727932,HVO_RS01050,NA,HVO_B0213,interaction,-3.605633519621938,1
0.31245056861481574,-0.6939562681048537,-1.1972690310656584,-1.371278430634595,1.0072345527403317,-0.0911991444117188,0.929006503156005,1.105011249705672,HVO_RS01055,NA,HVO_B0214,interaction,-3.967665028801599,1
0.2589448200224333,-0.6776690124808596,-1.3518318285087987,-1.2893402798653097,1.062409300792017,0.07413407388909463,0.9641277143655206,0.9592252117859025,HVO_RS01070,NA,HVO_B0217,interaction,-3.734976631069886,1
-1.1871846792964957,0.6930670311257489,0.6172765104831934,0.6065368023173615,-1.8381659347083896,0.8814887596021262,-0.18625639218288456,0.41323790265934207,HVO_RS01345,2.662159077468516,HVO_B0276,genotype,NA,2
0.11643929660284123,-0.9017362944119073,-1.2353014714899573,-1.1574090583209837,1.0138597312310655,0.052581305011931895,0.9013241575836017,1.2102423337934103,HVO_RS01590,NA,HVO_B0331,interaction,-3.430210468164018,1
-1.0407468554840424,-0.9109767288751719,0.637382538691025,1.5382736791360283,-1.0035278692297798,-0.5962981737682352,0.7391518614516382,0.6367415480785328,HVO_RS02630,2.013696503705326,HVO_A0171,genotype,NA,3
-1.3370563027271134,-0.21515532254917846,0.6149088181427697,0.857783842135136,-1.3741005272644067,-0.5004945895333428,1.0226346699563995,0.9314794118397377,HVO_RS02735,8.347319480405764,HVO_A0196,genotype,NA,3
1.2318487685270516,0.2934390812537444,-0.95945943669862,-1.400862357818552,1.2412392087722213,0.6319250767507166,-0.3875300370682664,-0.6506003037182956,HVO_RS02755,-2.7436030268239024,HVO_A0205,genotype,NA,6
1.2185715269591886,0.2842954174363647,-1.01249766751898,-1.571623994913704,1.2585270616781548,0.4092758342805994,-0.20470325523088034,-0.3818449226907417,HVO_RS02760,-2.896337075312259,HVO_A0206,genotype,NA,6
1.2080375273870492,0.32847831954152096,-0.9573954235649045,-1.5841381137445016,1.3131412976428254,0.29991352950746225,-0.24276094464428674,-0.3652761921251621,HVO_RS02765,-2.8785256710924196,HVO_A0207,genotype,NA,6
1.2124654553013305,0.23952799679025757,-0.9659520345253236,-1.5753390424176021,1.3316711076163068,0.33381381299741436,-0.22884026663224266,-0.3473470291301396,HVO_RS02770,-2.9269341551874457,HVO_A0208,genotype,NA,6
1.444060426351239,0.02845078671625476,-0.6469219712801718,-1.1734798828431452,1.5797684249597008,-0.32250112806516446,-0.22538638699456368,-0.6839902688441536,HVO_RS02775,-2.12075389620263,HVO_A0209,genotype,NA,6
-1.1986806482889516,-0.47060865685683934,0.6982702887517149,1.060553483486591,-1.188119125874645,-0.7637624802718078,0.941383645647334,0.9209634934066031,HVO_RS02855,6.862632285906407,HVO_A0226,genotype,NA,3
0.20517935360898046,-0.6009233829249022,-1.1391440257748884,-1.525883339774383,0.5572166089124901,0.27067323617877387,0.8994280045769893,1.3334535451969363,HVO_RS03105,NA,HVO_A0283,interaction,-2.857387424971188,1
-1.2941614130282262,-0.26920612756869605,0.3754053933549673,0.5752153654823079,-1.3724327757254278,-0.3379845253613804,0.9560079298743309,1.3671561529721272,HVO_RS19950,2.5468026807191273,HVO_A0372,genotype,NA,3
